workerid,proliferate.condition,f0,id,poa,response,slide_number_in_experiment,vot,word,error
22,young,4,pang_F0_4_VOT_3.wav,lab,lenis,168,3,pang,
22,young,3,pang_F0_3_VOT_5.wav,lab,lenis,169,5,pang,
22,young,3,pang_F0_3_VOT_2.wav,lab,lenis,170,2,pang,
22,young,2,pang_F0_2_VOT_3.wav,lab,lenis,171,3,pang,
22,young,5,pang_F0_5_VOT_8.wav,lab,asp,172,8,pang,
22,young,8,pang_F0_8_VOT_4.wav,lab,asp,173,4,pang,
22,young,5,pang_F0_5_VOT_2.wav,lab,tense,174,2,pang,
22,young,7,pang_F0_7_VOT_4.wav,lab,asp,175,4,pang,
22,young,5,pang_F0_5_VOT_3.wav,lab,tense,176,3,pang,
22,young,5,pang_F0_5_VOT_5.wav,lab,asp,177,5,pang,
22,young,8,pang_F0_8_VOT_8.wav,lab,asp,178,8,pang,
22,young,5,pang_F0_5_VOT_4.wav,lab,asp,179,4,pang,
22,young,1,pang_F0_1_VOT_5.wav,lab,lenis,180,5,pang,
22,young,8,pang_F0_8_VOT_6.wav,lab,asp,181,6,pang,
22,young,4,pang_F0_4_VOT_2.wav,lab,tense,182,2,pang,
22,young,6,pang_F0_6_VOT_3.wav,lab,asp,183,3,pang,
22,young,7,pang_F0_7_VOT_7.wav,lab,asp,184,7,pang,
22,young,1,pang_F0_1_VOT_7.wav,lab,lenis,185,7,pang,
22,young,1,pang_F0_1_VOT_8.wav,lab,lenis,186,8,pang,
22,young,8,pang_F0_8_VOT_1.wav,lab,tense,187,1,pang,
22,young,3,pang_F0_3_VOT_4.wav,lab,lenis,188,4,pang,
22,young,6,pang_F0_6_VOT_4.wav,lab,asp,189,4,pang,
22,young,4,pang_F0_4_VOT_5.wav,lab,asp,190,5,pang,
22,young,4,pang_F0_4_VOT_8.wav,lab,asp,191,8,pang,
22,young,7,pang_F0_7_VOT_5.wav,lab,asp,192,5,pang,
22,young,4,pang_F0_4_VOT_1.wav,lab,tense,193,1,pang,
22,young,3,pang_F0_3_VOT_8.wav,lab,lenis,194,8,pang,
22,young,6,pang_F0_6_VOT_7.wav,lab,asp,195,7,pang,
22,young,1,pang_F0_1_VOT_2.wav,lab,lenis,196,2,pang,
22,young,3,pang_F0_3_VOT_1.wav,lab,tense,197,1,pang,
22,young,6,pang_F0_6_VOT_5.wav,lab,asp,198,5,pang,
22,young,8,pang_F0_8_VOT_2.wav,lab,tense,199,2,pang,
22,young,6,pang_F0_6_VOT_8.wav,lab,asp,200,8,pang,
22,young,1,pang_F0_1_VOT_4.wav,lab,lenis,201,4,pang,
22,young,3,pang_F0_3_VOT_6.wav,lab,lenis,202,6,pang,
22,young,8,pang_F0_8_VOT_7.wav,lab,asp,203,7,pang,
22,young,2,pang_F0_2_VOT_6.wav,lab,lenis,204,6,pang,
22,young,2,pang_F0_2_VOT_2.wav,lab,lenis,205,2,pang,
22,young,7,pang_F0_7_VOT_6.wav,lab,asp,206,6,pang,
22,young,5,pang_F0_5_VOT_1.wav,lab,tense,207,1,pang,
22,young,7,pang_F0_7_VOT_1.wav,lab,tense,208,1,pang,
22,young,8,pang_F0_8_VOT_5.wav,lab,asp,209,5,pang,
22,young,2,pang_F0_2_VOT_4.wav,lab,lenis,210,4,pang,
23,young,,check,,true,2,,check1,
23,young,,check,,true,3,,check2,
23,young,,check,,true,4,,check3,
23,young,2,practice,lab,tense,6,2,pang,
23,young,3,practice,lab,asp,7,8,pang,
23,young,8,practice,lab,tense,8,3,pang,
23,young,8,practice,lab,asp,9,8,pang,
23,young,7,practice,lab,tense,10,2,pang,
23,young,4,practice,lab,asp,11,8,pang,
23,young,4,practice,lab,tense,12,2,pang,
23,young,3,practice,lab,lenis,13,4,pang,
23,young,2,practice,lab,lenis,14,3,pang,
23,young,5,practice,lab,tense,15,3,pang,
23,young,6,pang_F0_6_VOT_3.wav,lab,asp,17,3,pang,
23,young,5,pang_F0_5_VOT_7.wav,lab,asp,18,7,pang,
23,young,2,pang_F0_2_VOT_7.wav,lab,lenis,19,7,pang,
23,young,1,pang_F0_1_VOT_6.wav,lab,lenis,20,6,pang,
23,young,8,pang_F0_8_VOT_3.wav,lab,tense,21,3,pang,
23,young,5,pang_F0_5_VOT_5.wav,lab,asp,22,5,pang,
23,young,1,pang_F0_1_VOT_2.wav,lab,lenis,23,2,pang,
23,young,4,pang_F0_4_VOT_5.wav,lab,asp,24,5,pang,
23,young,6,pang_F0_6_VOT_4.wav,lab,asp,25,4,pang,
23,young,8,pang_F0_8_VOT_8.wav,lab,asp,26,8,pang,
23,young,4,pang_F0_4_VOT_8.wav,lab,asp,27,8,pang,
23,young,1,pang_F0_1_VOT_5.wav,lab,lenis,28,5,pang,
23,young,2,pang_F0_2_VOT_6.wav,lab,lenis,29,6,pang,
23,young,7,pang_F0_7_VOT_1.wav,lab,tense,30,1,pang,
23,young,1,pang_F0_1_VOT_1.wav,lab,tense,31,1,pang,
23,young,2,pang_F0_2_VOT_4.wav,lab,lenis,32,4,pang,
23,young,4,pang_F0_4_VOT_1.wav,lab,tense,33,1,pang,
23,young,3,pang_F0_3_VOT_6.wav,lab,lenis,34,6,pang,
23,young,2,pang_F0_2_VOT_1.wav,lab,tense,35,1,pang,
23,young,3,pang_F0_3_VOT_1.wav,lab,tense,36,1,pang,
23,young,5,pang_F0_5_VOT_6.wav,lab,asp,37,6,pang,
23,young,5,pang_F0_5_VOT_1.wav,lab,tense,38,1,pang,
23,young,1,pang_F0_1_VOT_8.wav,lab,lenis,39,8,pang,
23,young,8,pang_F0_8_VOT_7.wav,lab,asp,40,7,pang,
23,young,4,pang_F0_4_VOT_3.wav,lab,tense,41,3,pang,
23,young,7,pang_F0_7_VOT_8.wav,lab,asp,42,8,pang,
23,young,8,pang_F0_8_VOT_1.wav,lab,tense,43,1,pang,
23,young,6,pang_F0_6_VOT_2.wav,lab,tense,44,2,pang,
23,young,5,pang_F0_5_VOT_4.wav,lab,asp,45,4,pang,
23,young,7,pang_F0_7_VOT_6.wav,lab,asp,46,6,pang,
23,young,6,pang_F0_6_VOT_7.wav,lab,asp,47,7,pang,
23,young,8,pang_F0_8_VOT_5.wav,lab,asp,48,5,pang,
23,young,4,pang_F0_4_VOT_2.wav,lab,tense,49,2,pang,
23,young,8,pang_F0_8_VOT_4.wav,lab,asp,50,4,pang,
23,young,3,pang_F0_3_VOT_7.wav,lab,lenis,51,7,pang,
23,young,7,pang_F0_7_VOT_3.wav,lab,tense,52,3,pang,
23,young,2,pang_F0_2_VOT_3.wav,lab,lenis,53,3,pang,
23,young,6,pang_F0_6_VOT_6.wav,lab,asp,54,6,pang,
23,young,3,pang_F0_3_VOT_8.wav,lab,lenis,55,8,pang,
23,young,1,pang_F0_1_VOT_7.wav,lab,lenis,56,7,pang,
23,young,3,pang_F0_3_VOT_2.wav,lab,tense,57,2,pang,
23,young,1,pang_F0_1_VOT_4.wav,lab,lenis,58,4,pang,
23,young,2,pang_F0_2_VOT_5.wav,lab,lenis,59,5,pang,
23,young,3,pang_F0_3_VOT_3.wav,lab,lenis,60,3,pang,
23,young,6,pang_F0_6_VOT_1.wav,lab,tense,61,1,pang,
23,young,8,pang_F0_8_VOT_6.wav,lab,asp,62,6,pang,
23,young,7,pang_F0_7_VOT_7.wav,lab,asp,63,7,pang,
23,young,7,pang_F0_7_VOT_4.wav,lab,asp,64,4,pang,
23,young,3,pang_F0_3_VOT_4.wav,lab,lenis,65,4,pang,
23,young,5,pang_F0_5_VOT_8.wav,lab,asp,66,8,pang,
23,young,4,pang_F0_4_VOT_6.wav,lab,asp,67,6,pang,
23,young,2,pang_F0_2_VOT_2.wav,lab,tense,68,2,pang,
23,young,2,pang_F0_2_VOT_8.wav,lab,lenis,69,8,pang,
23,young,4,pang_F0_4_VOT_7.wav,lab,asp,70,7,pang,
23,young,7,pang_F0_7_VOT_2.wav,lab,tense,71,2,pang,
23,young,7,pang_F0_7_VOT_5.wav,lab,asp,72,5,pang,
23,young,8,pang_F0_8_VOT_2.wav,lab,tense,73,2,pang,
23,young,5,pang_F0_5_VOT_2.wav,lab,tense,74,2,pang,
23,young,6,pang_F0_6_VOT_8.wav,lab,asp,75,8,pang,
23,young,5,pang_F0_5_VOT_3.wav,lab,tense,76,3,pang,
23,young,3,pang_F0_3_VOT_5.wav,lab,lenis,77,5,pang,
23,young,6,pang_F0_6_VOT_5.wav,lab,asp,78,5,pang,
23,young,1,pang_F0_1_VOT_3.wav,lab,lenis,79,3,pang,
23,young,4,pang_F0_4_VOT_4.wav,lab,asp,80,4,pang,
23,young,2,pang_F0_2_VOT_2.wav,lab,tense,82,2,pang,
23,young,8,pang_F0_8_VOT_5.wav,lab,asp,83,5,pang,
23,young,8,pang_F0_8_VOT_7.wav,lab,asp,84,7,pang,
23,young,6,pang_F0_6_VOT_6.wav,lab,asp,85,6,pang,
23,young,4,pang_F0_4_VOT_2.wav,lab,tense,86,2,pang,
23,young,4,pang_F0_4_VOT_3.wav,lab,tense,87,3,pang,
23,young,7,pang_F0_7_VOT_7.wav,lab,asp,88,7,pang,
23,young,3,pang_F0_3_VOT_2.wav,lab,tense,89,2,pang,
23,young,5,pang_F0_5_VOT_7.wav,lab,asp,90,7,pang,
23,young,5,pang_F0_5_VOT_4.wav,lab,asp,91,4,pang,
23,young,6,pang_F0_6_VOT_8.wav,lab,asp,92,8,pang,
23,young,6,pang_F0_6_VOT_3.wav,lab,tense,93,3,pang,
23,young,5,pang_F0_5_VOT_5.wav,lab,asp,94,5,pang,
23,young,2,pang_F0_2_VOT_3.wav,lab,lenis,95,3,pang,
23,young,2,pang_F0_2_VOT_1.wav,lab,tense,96,1,pang,
23,young,3,pang_F0_3_VOT_4.wav,lab,lenis,97,4,pang,
23,young,4,pang_F0_4_VOT_7.wav,lab,asp,98,7,pang,
23,young,8,pang_F0_8_VOT_4.wav,lab,asp,99,4,pang,
23,young,4,pang_F0_4_VOT_4.wav,lab,lenis,100,4,pang,
23,young,7,pang_F0_7_VOT_4.wav,lab,asp,101,4,pang,
23,young,5,pang_F0_5_VOT_1.wav,lab,tense,102,1,pang,
23,young,5,pang_F0_5_VOT_2.wav,lab,tense,103,2,pang,
23,young,7,pang_F0_7_VOT_8.wav,lab,asp,104,8,pang,
23,young,2,pang_F0_2_VOT_4.wav,lab,lenis,105,4,pang,
23,young,7,pang_F0_7_VOT_5.wav,lab,asp,106,5,pang,
23,young,1,pang_F0_1_VOT_3.wav,lab,lenis,107,3,pang,
23,young,1,pang_F0_1_VOT_6.wav,lab,lenis,108,6,pang,
23,young,3,pang_F0_3_VOT_1.wav,lab,tense,109,1,pang,
23,young,1,pang_F0_1_VOT_5.wav,lab,lenis,110,5,pang,
23,young,3,pang_F0_3_VOT_5.wav,lab,lenis,111,5,pang,
23,young,3,pang_F0_3_VOT_3.wav,lab,tense,112,3,pang,
23,young,8,pang_F0_8_VOT_6.wav,lab,asp,113,6,pang,
23,young,3,pang_F0_3_VOT_8.wav,lab,asp,114,8,pang,
23,young,2,pang_F0_2_VOT_6.wav,lab,lenis,115,6,pang,
23,young,1,pang_F0_1_VOT_7.wav,lab,lenis,116,7,pang,
23,young,1,pang_F0_1_VOT_4.wav,lab,lenis,117,4,pang,
23,young,8,pang_F0_8_VOT_3.wav,lab,tense,118,3,pang,
23,young,8,pang_F0_8_VOT_1.wav,lab,tense,119,1,pang,
23,young,4,pang_F0_4_VOT_1.wav,lab,tense,120,1,pang,
23,young,6,pang_F0_6_VOT_1.wav,lab,tense,121,1,pang,
23,young,6,pang_F0_6_VOT_2.wav,lab,tense,122,2,pang,
23,young,8,pang_F0_8_VOT_8.wav,lab,asp,123,8,pang,
23,young,4,pang_F0_4_VOT_6.wav,lab,lenis,124,6,pang,
23,young,5,pang_F0_5_VOT_8.wav,lab,asp,125,8,pang,
23,young,3,pang_F0_3_VOT_6.wav,lab,lenis,126,6,pang,
23,young,7,pang_F0_7_VOT_6.wav,lab,asp,127,6,pang,
23,young,6,pang_F0_6_VOT_4.wav,lab,asp,128,4,pang,
23,young,2,pang_F0_2_VOT_7.wav,lab,lenis,129,7,pang,
23,young,8,pang_F0_8_VOT_2.wav,lab,tense,130,2,pang,
23,young,2,pang_F0_2_VOT_5.wav,lab,lenis,131,5,pang,
23,young,1,pang_F0_1_VOT_8.wav,lab,lenis,132,8,pang,
23,young,1,pang_F0_1_VOT_2.wav,lab,tense,133,2,pang,
23,young,7,pang_F0_7_VOT_2.wav,lab,tense,134,2,pang,
23,young,5,pang_F0_5_VOT_3.wav,lab,tense,135,3,pang,
23,young,4,pang_F0_4_VOT_5.wav,lab,asp,136,5,pang,
23,young,3,pang_F0_3_VOT_7.wav,lab,lenis,137,7,pang,
23,young,5,pang_F0_5_VOT_6.wav,lab,asp,138,6,pang,
23,young,6,pang_F0_6_VOT_7.wav,lab,asp,139,7,pang,
23,young,4,pang_F0_4_VOT_8.wav,lab,asp,140,8,pang,
23,young,2,pang_F0_2_VOT_8.wav,lab,lenis,141,8,pang,
23,young,7,pang_F0_7_VOT_1.wav,lab,tense,142,1,pang,
23,young,7,pang_F0_7_VOT_3.wav,lab,tense,143,3,pang,
23,young,6,pang_F0_6_VOT_5.wav,lab,asp,144,5,pang,
23,young,1,pang_F0_1_VOT_1.wav,lab,tense,145,1,pang,
23,young,3,pang_F0_3_VOT_6.wav,lab,lenis,147,6,pang,
23,young,4,pang_F0_4_VOT_4.wav,lab,asp,148,4,pang,
23,young,4,pang_F0_4_VOT_1.wav,lab,tense,149,1,pang,
23,young,5,pang_F0_5_VOT_7.wav,lab,asp,150,7,pang,
23,young,4,pang_F0_4_VOT_5.wav,lab,asp,151,5,pang,
23,young,5,pang_F0_5_VOT_6.wav,lab,asp,152,6,pang,
23,young,2,pang_F0_2_VOT_3.wav,lab,lenis,153,3,pang,
23,young,5,pang_F0_5_VOT_2.wav,lab,tense,154,2,pang,
23,young,1,pang_F0_1_VOT_6.wav,lab,lenis,155,6,pang,
23,young,4,pang_F0_4_VOT_8.wav,lab,asp,156,8,pang,
23,young,2,pang_F0_2_VOT_4.wav,lab,lenis,157,4,pang,
23,young,8,pang_F0_8_VOT_7.wav,lab,asp,158,7,pang,
23,young,8,pang_F0_8_VOT_3.wav,lab,tense,159,3,pang,
23,young,1,pang_F0_1_VOT_2.wav,lab,lenis,160,2,pang,
23,young,4,pang_F0_4_VOT_3.wav,lab,tense,161,3,pang,
23,young,7,pang_F0_7_VOT_7.wav,lab,asp,162,7,pang,
23,young,7,pang_F0_7_VOT_5.wav,lab,asp,163,5,pang,
23,young,8,pang_F0_8_VOT_5.wav,lab,asp,164,5,pang,
23,young,3,pang_F0_3_VOT_1.wav,lab,tense,165,1,pang,
23,young,6,pang_F0_6_VOT_5.wav,lab,asp,166,5,pang,
23,young,1,pang_F0_1_VOT_1.wav,lab,tense,167,1,pang,
23,young,4,pang_F0_4_VOT_7.wav,lab,asp,168,7,pang,
23,young,6,pang_F0_6_VOT_6.wav,lab,asp,169,6,pang,
23,young,6,pang_F0_6_VOT_4.wav,lab,asp,170,4,pang,
23,young,8,pang_F0_8_VOT_4.wav,lab,asp,171,4,pang,
23,young,6,pang_F0_6_VOT_8.wav,lab,asp,172,8,pang,
23,young,2,pang_F0_2_VOT_1.wav,lab,tense,173,1,pang,
23,young,3,pang_F0_3_VOT_4.wav,lab,lenis,174,4,pang,
23,young,4,pang_F0_4_VOT_6.wav,lab,asp,175,6,pang,
23,young,1,pang_F0_1_VOT_8.wav,lab,lenis,176,8,pang,
23,young,2,pang_F0_2_VOT_8.wav,lab,lenis,177,8,pang,
23,young,8,pang_F0_8_VOT_8.wav,lab,asp,178,8,pang,
23,young,7,pang_F0_7_VOT_1.wav,lab,tense,179,1,pang,
23,young,5,pang_F0_5_VOT_5.wav,lab,asp,180,5,pang,
23,young,4,pang_F0_4_VOT_2.wav,lab,tense,181,2,pang,
23,young,2,pang_F0_2_VOT_7.wav,lab,lenis,182,7,pang,
23,young,5,pang_F0_5_VOT_8.wav,lab,asp,183,8,pang,
23,young,5,pang_F0_5_VOT_1.wav,lab,tense,184,1,pang,
23,young,3,pang_F0_3_VOT_5.wav,lab,lenis,185,5,pang,
23,young,2,pang_F0_2_VOT_6.wav,lab,lenis,186,6,pang,
23,young,7,pang_F0_7_VOT_2.wav,lab,tense,187,2,pang,
23,young,8,pang_F0_8_VOT_1.wav,lab,tense,188,1,pang,
23,young,3,pang_F0_3_VOT_7.wav,lab,lenis,189,7,pang,
23,young,6,pang_F0_6_VOT_2.wav,lab,tense,190,2,pang,
23,young,2,pang_F0_2_VOT_2.wav,lab,tense,191,2,pang,
23,young,1,pang_F0_1_VOT_3.wav,lab,lenis,192,3,pang,
23,young,6,pang_F0_6_VOT_1.wav,lab,tense,193,1,pang,
23,young,3,pang_F0_3_VOT_3.wav,lab,lenis,194,3,pang,
23,young,5,pang_F0_5_VOT_3.wav,lab,tense,195,3,pang,
23,young,1,pang_F0_1_VOT_5.wav,lab,lenis,196,5,pang,
23,young,6,pang_F0_6_VOT_3.wav,lab,asp,197,3,pang,
23,young,3,pang_F0_3_VOT_2.wav,lab,tense,198,2,pang,
23,young,3,pang_F0_3_VOT_8.wav,lab,lenis,199,8,pang,
23,young,5,pang_F0_5_VOT_4.wav,lab,asp,200,4,pang,
23,young,6,pang_F0_6_VOT_7.wav,lab,asp,201,7,pang,
23,young,1,pang_F0_1_VOT_7.wav,lab,asp,202,7,pang,
23,young,7,pang_F0_7_VOT_8.wav,lab,asp,203,8,pang,
23,young,7,pang_F0_7_VOT_6.wav,lab,asp,204,6,pang,
23,young,8,pang_F0_8_VOT_6.wav,lab,asp,205,6,pang,
23,young,7,pang_F0_7_VOT_4.wav,lab,asp,206,4,pang,
23,young,2,pang_F0_2_VOT_5.wav,lab,lenis,207,5,pang,
23,young,8,pang_F0_8_VOT_2.wav,lab,tense,208,2,pang,
23,young,1,pang_F0_1_VOT_4.wav,lab,lenis,209,4,pang,
23,young,7,pang_F0_7_VOT_3.wav,lab,tense,210,3,pang,
12,young,,check,,true,2,,check1,
12,young,,check,,true,3,,check2,
12,young,,check,,true,4,,check3,
12,young,2,practice,lab,tense,6,2,pang,
12,young,3,practice,lab,asp,7,8,pang,
12,young,8,practice,lab,asp,8,3,pang,
12,young,8,practice,lab,asp,9,8,pang,
12,young,7,practice,lab,tense,10,2,pang,
12,young,4,practice,lab,lenis,11,8,pang,
12,young,4,practice,lab,lenis,12,2,pang,
12,young,3,practice,lab,lenis,13,4,pang,
12,young,2,practice,lab,lenis,14,3,pang,
12,young,5,practice,lab,lenis,15,3,pang,
12,young,6,pang_F0_6_VOT_4.wav,lab,asp,17,4,pang,
12,young,1,pang_F0_1_VOT_3.wav,lab,lenis,18,3,pang,
12,young,6,pang_F0_6_VOT_2.wav,lab,tense,19,2,pang,
12,young,4,pang_F0_4_VOT_2.wav,lab,lenis,20,2,pang,
12,young,3,pang_F0_3_VOT_5.wav,lab,lenis,21,5,pang,
12,young,8,pang_F0_8_VOT_6.wav,lab,asp,22,6,pang,
12,young,1,pang_F0_1_VOT_5.wav,lab,lenis,23,5,pang,
12,young,4,pang_F0_4_VOT_6.wav,lab,asp,24,6,pang,
12,young,7,pang_F0_7_VOT_2.wav,lab,tense,25,2,pang,
12,young,8,pang_F0_8_VOT_3.wav,lab,asp,26,3,pang,
12,young,3,pang_F0_3_VOT_1.wav,lab,tense,27,1,pang,
12,young,6,pang_F0_6_VOT_6.wav,lab,asp,28,6,pang,
12,young,8,pang_F0_8_VOT_1.wav,lab,tense,29,1,pang,
12,young,5,pang_F0_5_VOT_3.wav,lab,asp,30,3,pang,
12,young,2,pang_F0_2_VOT_7.wav,lab,lenis,31,7,pang,
12,young,5,pang_F0_5_VOT_4.wav,lab,asp,32,4,pang,
12,young,8,pang_F0_8_VOT_4.wav,lab,asp,33,4,pang,
12,young,2,pang_F0_2_VOT_6.wav,lab,lenis,34,6,pang,
12,young,1,pang_F0_1_VOT_2.wav,lab,lenis,35,2,pang,
12,young,2,pang_F0_2_VOT_1.wav,lab,tense,36,1,pang,
12,young,3,pang_F0_3_VOT_4.wav,lab,lenis,37,4,pang,
12,young,6,pang_F0_6_VOT_3.wav,lab,asp,38,3,pang,
12,young,1,pang_F0_1_VOT_4.wav,lab,lenis,39,4,pang,
12,young,6,pang_F0_6_VOT_8.wav,lab,asp,40,8,pang,
12,young,4,pang_F0_4_VOT_3.wav,lab,lenis,41,3,pang,
12,young,7,pang_F0_7_VOT_5.wav,lab,asp,42,5,pang,
12,young,5,pang_F0_5_VOT_6.wav,lab,asp,43,6,pang,
12,young,3,pang_F0_3_VOT_2.wav,lab,lenis,44,2,pang,
12,young,7,pang_F0_7_VOT_7.wav,lab,asp,45,7,pang,
12,young,8,pang_F0_8_VOT_8.wav,lab,asp,46,8,pang,
12,young,2,pang_F0_2_VOT_3.wav,lab,lenis,47,3,pang,
12,young,7,pang_F0_7_VOT_4.wav,lab,asp,48,4,pang,
12,young,4,pang_F0_4_VOT_8.wav,lab,asp,49,8,pang,
12,young,7,pang_F0_7_VOT_3.wav,lab,asp,50,3,pang,
12,young,3,pang_F0_3_VOT_8.wav,lab,asp,51,8,pang,
12,young,4,pang_F0_4_VOT_5.wav,lab,asp,52,5,pang,
12,young,8,pang_F0_8_VOT_7.wav,lab,asp,53,7,pang,
12,young,1,pang_F0_1_VOT_1.wav,lab,tense,54,1,pang,
12,young,3,pang_F0_3_VOT_7.wav,lab,lenis,55,7,pang,
12,young,1,pang_F0_1_VOT_8.wav,lab,lenis,56,8,pang,
12,young,2,pang_F0_2_VOT_2.wav,lab,tense,57,2,pang,
12,young,2,pang_F0_2_VOT_4.wav,lab,lenis,58,4,pang,
12,young,7,pang_F0_7_VOT_8.wav,lab,asp,59,8,pang,
12,young,3,pang_F0_3_VOT_3.wav,lab,lenis,60,3,pang,
12,young,5,pang_F0_5_VOT_7.wav,lab,asp,61,7,pang,
12,young,7,pang_F0_7_VOT_6.wav,lab,asp,62,6,pang,
12,young,5,pang_F0_5_VOT_1.wav,lab,tense,63,1,pang,
12,young,5,pang_F0_5_VOT_5.wav,lab,asp,64,5,pang,
12,young,6,pang_F0_6_VOT_5.wav,lab,asp,65,5,pang,
12,young,4,pang_F0_4_VOT_1.wav,lab,tense,66,1,pang,
12,young,8,pang_F0_8_VOT_5.wav,lab,asp,67,5,pang,
12,young,5,pang_F0_5_VOT_8.wav,lab,asp,68,8,pang,
12,young,6,pang_F0_6_VOT_7.wav,lab,asp,69,7,pang,
12,young,4,pang_F0_4_VOT_7.wav,lab,asp,70,7,pang,
12,young,2,pang_F0_2_VOT_8.wav,lab,lenis,71,8,pang,
12,young,1,pang_F0_1_VOT_6.wav,lab,lenis,72,6,pang,
12,young,1,pang_F0_1_VOT_7.wav,lab,lenis,73,7,pang,
12,young,3,pang_F0_3_VOT_6.wav,lab,lenis,74,6,pang,
12,young,8,pang_F0_8_VOT_2.wav,lab,tense,75,2,pang,
12,young,6,pang_F0_6_VOT_1.wav,lab,tense,76,1,pang,
12,young,2,pang_F0_2_VOT_5.wav,lab,lenis,77,5,pang,
12,young,4,pang_F0_4_VOT_4.wav,lab,lenis,78,4,pang,
12,young,5,pang_F0_5_VOT_2.wav,lab,tense,79,2,pang,
12,young,7,pang_F0_7_VOT_1.wav,lab,tense,80,1,pang,
12,young,2,pang_F0_2_VOT_7.wav,lab,lenis,82,7,pang,
12,young,2,pang_F0_2_VOT_2.wav,lab,tense,83,2,pang,
12,young,3,pang_F0_3_VOT_3.wav,lab,lenis,84,3,pang,
12,young,8,pang_F0_8_VOT_6.wav,lab,asp,85,6,pang,
12,young,7,pang_F0_7_VOT_5.wav,lab,asp,86,5,pang,
12,young,5,pang_F0_5_VOT_6.wav,lab,asp,87,6,pang,
12,young,1,pang_F0_1_VOT_6.wav,lab,lenis,88,6,pang,
12,young,7,pang_F0_7_VOT_1.wav,lab,tense,89,1,pang,
12,young,4,pang_F0_4_VOT_5.wav,lab,lenis,90,5,pang,
12,young,8,pang_F0_8_VOT_2.wav,lab,tense,91,2,pang,
12,young,5,pang_F0_5_VOT_7.wav,lab,asp,92,7,pang,
12,young,8,pang_F0_8_VOT_3.wav,lab,tense,93,3,pang,
12,young,8,pang_F0_8_VOT_7.wav,lab,asp,94,7,pang,
12,young,7,pang_F0_7_VOT_7.wav,lab,asp,95,7,pang,
12,young,6,pang_F0_6_VOT_8.wav,lab,asp,96,8,pang,
12,young,2,pang_F0_2_VOT_5.wav,lab,lenis,97,5,pang,
12,young,5,pang_F0_5_VOT_2.wav,lab,tense,98,2,pang,
12,young,3,pang_F0_3_VOT_5.wav,lab,lenis,99,5,pang,
12,young,2,pang_F0_2_VOT_3.wav,lab,lenis,100,3,pang,
12,young,2,pang_F0_2_VOT_1.wav,lab,tense,101,1,pang,
12,young,4,pang_F0_4_VOT_3.wav,lab,lenis,102,3,pang,
12,young,8,pang_F0_8_VOT_5.wav,lab,asp,103,5,pang,
12,young,2,pang_F0_2_VOT_6.wav,lab,lenis,104,6,pang,
12,young,6,pang_F0_6_VOT_7.wav,lab,asp,105,7,pang,
12,young,7,pang_F0_7_VOT_4.wav,lab,asp,106,4,pang,
12,young,1,pang_F0_1_VOT_3.wav,lab,lenis,107,3,pang,
12,young,4,pang_F0_4_VOT_2.wav,lab,tense,108,2,pang,
12,young,3,pang_F0_3_VOT_8.wav,lab,lenis,109,8,pang,
12,young,1,pang_F0_1_VOT_5.wav,lab,lenis,110,5,pang,
12,young,6,pang_F0_6_VOT_3.wav,lab,tense,111,3,pang,
12,young,7,pang_F0_7_VOT_8.wav,lab,asp,112,8,pang,
12,young,4,pang_F0_4_VOT_7.wav,lab,asp,113,7,pang,
12,young,4,pang_F0_4_VOT_8.wav,lab,lenis,114,8,pang,
12,young,1,pang_F0_1_VOT_2.wav,lab,lenis,115,2,pang,
12,young,1,pang_F0_1_VOT_1.wav,lab,tense,116,1,pang,
12,young,4,pang_F0_4_VOT_4.wav,lab,asp,117,4,pang,
12,young,1,pang_F0_1_VOT_4.wav,lab,lenis,118,4,pang,
12,young,3,pang_F0_3_VOT_6.wav,lab,asp,119,6,pang,
12,young,3,pang_F0_3_VOT_2.wav,lab,tense,120,2,pang,
12,young,5,pang_F0_5_VOT_5.wav,lab,asp,121,5,pang,
12,young,5,pang_F0_5_VOT_8.wav,lab,asp,122,8,pang,
12,young,3,pang_F0_3_VOT_4.wav,lab,lenis,123,4,pang,
12,young,4,pang_F0_4_VOT_1.wav,lab,tense,124,1,pang,
12,young,7,pang_F0_7_VOT_2.wav,lab,tense,125,2,pang,
12,young,6,pang_F0_6_VOT_6.wav,lab,asp,126,6,pang,
12,young,3,pang_F0_3_VOT_7.wav,lab,lenis,127,7,pang,
12,young,6,pang_F0_6_VOT_4.wav,lab,asp,128,4,pang,
12,young,7,pang_F0_7_VOT_3.wav,lab,asp,129,3,pang,
12,young,1,pang_F0_1_VOT_7.wav,lab,lenis,130,7,pang,
12,young,1,pang_F0_1_VOT_8.wav,lab,lenis,131,8,pang,
12,young,6,pang_F0_6_VOT_1.wav,lab,tense,132,1,pang,
12,young,2,pang_F0_2_VOT_8.wav,lab,lenis,133,8,pang,
12,young,5,pang_F0_5_VOT_3.wav,lab,asp,134,3,pang,
12,young,8,pang_F0_8_VOT_8.wav,lab,asp,135,8,pang,
12,young,8,pang_F0_8_VOT_1.wav,lab,tense,136,1,pang,
12,young,7,pang_F0_7_VOT_6.wav,lab,asp,137,6,pang,
12,young,8,pang_F0_8_VOT_4.wav,lab,asp,138,4,pang,
12,young,6,pang_F0_6_VOT_5.wav,lab,asp,139,5,pang,
12,young,6,pang_F0_6_VOT_2.wav,lab,tense,140,2,pang,
